"lhs","op","rhs","block","group","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"wBMI7","~","wFV6",3,3,-0.0254807413634002,0.0768972292734567,-0.331360981457307,0.740371833901241,-0.176196541250294,0.125235058523494,-0.00839827399795803,-0.00839827399795803,-0.00839827399795803
"wPA7","~","wBMI6",3,3,-0.0449564748407812,0.0601273410176032,-0.747687725416288,0.454648536619803,-0.162803897721441,0.0728909480398789,-0.0281977238213944,-0.0281977238213944,-0.0281977238213944
"wPA7","~","wPA6",3,3,0.197907953335104,0.0683618969688367,2.89500382684409,0.00379153910287311,0.0639210973613461,0.331894809308862,0.182332677362036,0.182332677362036,0.182332677362036
"wPA7","~","wFV6",3,3,-0.162898490605797,0.144560496024234,-1.12685342874369,0.259804456441007,-0.446231856400542,0.120434875188947,-0.0356991335676518,-0.0356991335676518,-0.0356991335676518
"wFV7","~","wBMI6",3,3,-0.0218756734412015,0.0113757611152292,-1.9230074559069,0.0544791134991283,-0.0441717555237818,0.000420408641378857,-0.0613839238669904,-0.0613839238669904,-0.0613839238669904
"wFV7","~","wPA6",3,3,0.00952195228226598,0.00999935066658792,0.952257061459287,0.340966628448108,-0.0100764148930329,0.0291203194575649,0.0392462959410205,0.0392462959410205,0.0392462959410205
"wFV7","~","wFV6",3,3,0.157412944159643,0.0372447121586671,4.22645081774412,2.37406131244899e-05,0.0844146497140942,0.230411238605191,0.154330750923309,0.154330750923309,0.154330750923309
"wBMI1","~~","wPA1",3,3,-0.308523832130224,0.131614478312291,-2.34414812174514,0.0190705960323667,-0.566483469466343,-0.0505641947941048,-0.121887984653181,-0.121887984653181,-0.121887984653181
"wBMI1","~~","wFV1",3,3,-0.0136889606765448,0.0234365489258804,-0.584086023920886,0.559162437303635,-0.0596237524931814,0.0322458311400917,-0.0242802521499518,-0.0242802521499518,-0.0242802521499518
"wPA1","~~","wFV1",3,3,0.0898524126421304,0.0334480522773328,2.68632720067296,0.00722423050268284,0.0242954348255451,0.155409390458716,0.0872672310457292,0.0872672310457292,0.0872672310457292
"wBMI2","~~","wPA2",3,3,-0.164694977408715,0.0795825799833047,-2.06948527483359,0.0385005717184324,-0.320673967972771,-0.00871598684465977,-0.0860075293338002,-0.0860075293338002,-0.0860075293338002
"wBMI2","~~","wFV2",3,3,0.00179009490572946,0.0169206836355314,0.105793296789172,0.915746355330783,-0.0313738356137083,0.0349540254251672,0.00390775623381053,0.00390775623381053,0.00390775623381053
"wPA2","~~","wFV2",3,3,0.0379243623405484,0.0280279274660594,1.35309192541879,0.176026264907824,-0.017009366054229,0.0928580907353258,0.0409745982241143,0.0409745982241143,0.0409745982241143
"wBMI3","~~","wPA3",3,3,-0.271104106193721,0.0954658743599596,-2.83980121704545,0.0045141654069889,-0.458213781691867,-0.0839944306955744,-0.148486831292144,-0.148486831292144,-0.148486831292144
"wBMI3","~~","wFV3",3,3,-0.0153000521979654,0.0176001812279258,-0.869312196268139,0.384676393739107,-0.0497957735260778,0.019195669130147,-0.0381499374615096,-0.0381499374615096,-0.0381499374615096
"wPA3","~~","wFV3",3,3,0.0391319955200693,0.0268145126510737,1.45935881920652,0.144466374117637,-0.0134234835390288,0.0916874745791674,0.0417536218748536,0.0417536218748536,0.0417536218748536
"wBMI4","~~","wPA4",3,3,-0.174855664353101,0.0652422051212594,-2.68010046607274,0.00736000667772774,-0.302728036662744,-0.0469832920434576,-0.0884423552156685,-0.0884423552156685,-0.0884423552156685
"wBMI4","~~","wFV4",3,3,-0.0155813153085938,0.0152560220576274,-1.02132228504506,0.307101771572908,-0.0454825690888921,0.0143199384717045,-0.0350548117687562,-0.0350548117687562,-0.0350548117687562
"wPA4","~~","wFV4",3,3,0.00618905397926593,0.0248397641786121,0.249159127871066,0.803237693797396,-0.0424959891952818,0.0548740971538137,0.00688004985303588,0.00688004985303588,0.00688004985303588
"wBMI5","~~","wPA5",3,3,-0.0629325573555616,0.0679498720022091,-0.926161529097738,0.35436204202123,-0.196111859233998,0.0702467445228748,-0.0283737296253381,-0.0283737296253381,-0.0283737296253381
"wBMI5","~~","wFV5",3,3,-0.0182061283834633,0.0155407781785867,-1.17150686884838,0.241395098475322,-0.0486654939052193,0.0122532371382926,-0.0381636450584297,-0.0381636450584297,-0.0381636450584297
"wPA5","~~","wFV5",3,3,0.0272340665545016,0.0294035373832814,0.926217352677662,0.354333036344314,-0.0303958077348071,0.0848639408438103,0.0282269455755558,0.0282269455755558,0.0282269455755558
"wBMI6","~~","wPA6",3,3,-0.0429045782987508,0.0593026956996414,-0.723484451972564,0.469382302956771,-0.159135726056186,0.0733265694586847,-0.0222903676815487,-0.0222903676815487,-0.0222903676815487
"wBMI6","~~","wFV6",3,3,-0.0357809708978205,0.0139112593279441,-2.57208711694029,0.0101087451281028,-0.0630465381601878,-0.00851540363545319,-0.0773609446256492,-0.0773609446256492,-0.0773609446256492
"wPA6","~~","wFV6",3,3,0.00342731387045802,0.0286276584188508,0.119720370430339,0.904704663150807,-0.0526818655922044,0.0595364933331205,0.0038735865064378,0.0038735865064378,0.0038735865064378
"wBMI7","~~","wPA7",3,3,-0.0120236038625642,0.0663677491480499,-0.181166364942445,0.856236994598095,-0.142102001927731,0.118054794202602,-0.00529594486060022,-0.00529594486060022,-0.00529594486060022
"wBMI7","~~","wFV7",3,3,-0.0311470786875462,0.0145366332706004,-2.14266110369171,0.0321403208047855,-0.0596383563543897,-0.00265580102070281,-0.0612360261124617,-0.0612360261124617,-0.0612360261124617
"wPA7","~~","wFV7",3,3,0.0225529132751223,0.0283940360828654,0.794283461826409,0.427030429683767,-0.0330983748230247,0.0782042013732694,0.0232198975035283,0.0232198975035283,0.0232198975035283
"riBMI","~~","riBMI",3,3,13.4831902776474,0.666669798485744,20.2246904063642,0,12.1765414830348,14.78983907226,0.909095210235653,0.909095210235653,0.909095210235653
"riPA","~~","riPA",3,3,3.93137372691095,0.34293862247002,11.463782348559,0,3.25922637796193,4.60352107585996,0.982687162724479,0.982687162724479,0.982687162724479
"riFV","~~","riFV",3,3,0.234810935676957,0.00748598450631275,31.3667408046258,0,0.220138675655759,0.249483195698154,0.88083339247341,0.88083339247341,0.88083339247341
"riBMI","~~","riPA",3,3,-0.801019047116739,0.174837051598232,-4.5815177034525,4.61613518210058e-06,-1.14369337141244,-0.458344722821033,-0.110020685339872,-0.110020685339872,-0.110020685339872
"riBMI","~~","riFV",3,3,-0.0941210867366186,0.0426106211546877,-2.2088644611618,0.0271840697730612,-0.177636369558687,-0.0106058039145503,-0.0528970486629863,-0.0528970486629863,-0.0528970486629863
"riPA","~~","riFV",3,3,0.157848705562167,0.0278081869691177,5.67633933623453,1.37607676364837e-08,0.103345660627341,0.212351750496994,0.164289459099778,0.164289459099778,0.164289459099778
"wBMI1","~~","wBMI1",3,3,1.38601061807378,0.182029704149041,7.61420024579586,2.64233079860787e-14,1.02923895382517,1.74278228232238,1,1,1
"wPA1","~~","wPA1",3,3,4.62262947461449,0.490752626552458,9.41946965641023,0,3.66077200125324,5.58448694797575,1,1,1
"wFV1","~~","wFV1",3,3,0.229333769418826,0.0105505947588671,21.7365726445028,0,0.20865498367597,0.250012555161683,1,1,1
"wBMI2","~~","wBMI2",3,3,0.947739303056342,0.104506495427998,9.06871194153966,0,0.742910335866967,1.15256827024572,0.794988428152079,0.794988428152079,0.794988428152079
"wPA2","~~","wPA2",3,3,3.86900128692771,0.405641952562487,9.53797126378763,0,3.07395766928673,4.66404490456869,0.755829470064315,0.755829470064315,0.755829470064315
"wFV2","~~","wFV2",3,3,0.221415639091418,0.00907616995521028,24.3952724755128,0,0.203626672861641,0.239204605321194,0.948752853190593,0.948752853190593,0.948752853190593
"wBMI3","~~","wBMI3",3,3,0.781284839124125,0.109815340507631,7.11453277395093,1.12287956710588e-12,0.566050726779165,0.996518951469085,0.897972827629632,0.897972827629632,0.897972827629632
"wPA3","~~","wPA3",3,3,4.26664898528409,0.396470817174012,10.76157134514,0,3.48958046270186,5.04371750786632,0.851838490155126,0.851838490155126,0.851838490155126
"wFV3","~~","wFV3",3,3,0.205867962999722,0.00900545484443978,22.8603625864418,0,0.188217595840218,0.223518330159226,0.993241084575075,0.993241084575075,0.993241084575075
"wBMI4","~~","wBMI4",3,3,0.976884452472159,0.116047534985688,8.41796814204316,0,0.749435463405559,1.20433344153876,0.84778870611816,0.84778870611816,0.84778870611816
"wPA4","~~","wPA4",3,3,4.00124933456467,0.346570176515601,11.5452788661535,0,3.3219842704784,4.68051439865093,0.839914129175528,0.839914129175528,0.839914129175528
"wFV4","~~","wFV4",3,3,0.20224125694212,0.00841674911437759,24.0284288142377,0,0.18574473181103,0.218737782073209,0.980359439139783,0.980359439139783,0.980359439139783
"wBMI5","~~","wBMI5",3,3,1.09667539206653,0.0995234229663534,11.0192692270773,0,0.901613067434335,1.29173771669873,0.801069512597393,0.801069512597393,0.801069512597393
"wPA5","~~","wPA5",3,3,4.48579900202613,0.546529149557109,8.20779459917423,2.22044604925031e-16,3.41462155239289,5.55697645165936,0.981468099507984,0.981468099507984,0.981468099507984
"wFV5","~~","wFV5",3,3,0.207518780771678,0.00920407855047268,22.5463939310927,0,0.189479118301873,0.225558443241482,0.97721362522445,0.97721362522445,0.97721362522445
"wBMI6","~~","wBMI6",3,3,1.00618107091134,0.0663532837143236,15.1639981412727,0,0.876131024575301,1.13623111724739,0.569072798745782,0.569072798745782,0.569072798745782
"wPA6","~~","wPA6",3,3,3.68210923360714,0.399276143381509,9.22196152873796,0,2.89954237269333,4.46467609452095,0.96522694073699,0.96522694073699,0.96522694073699
"wFV6","~~","wFV6",3,3,0.212610432278448,0.0090350896204327,23.5316351259685,0,0.194901982025308,0.230318882531587,0.985005441345308,0.985005441345308,0.985005441345308
"wBMI7","~~","wBMI7",3,3,1.1889379057691,0.0985895177167003,12.0594758276995,0,0.99570600179119,1.382169809747,0.598369147104242,0.598369147104242,0.598369147104242
"wPA7","~~","wPA7",3,3,4.33534072662283,0.41577705935424,10.4270801601133,0,3.52043266469055,5.15024878855511,0.96462502776615,0.96462502776615,0.96462502776615
"wFV7","~~","wFV7",3,3,0.217601290904862,0.00987397708935227,22.0378565734688,0,0.198248651425558,0.236953930384166,0.969035264009668,0.969035264009668,0.969035264009668
"BMI1","~~","BMI1",3,3,0,0,NA,NA,0,0,0,0,0
"PA1","~~","PA1",3,3,0,0,NA,NA,0,0,0,0,0
"FV1","~~","FV1",3,3,0,0,NA,NA,0,0,0,0,0
"BMI2","~~","BMI2",3,3,0,0,NA,NA,0,0,0,0,0
"PA2","~~","PA2",3,3,0,0,NA,NA,0,0,0,0,0
"FV2","~~","FV2",3,3,0,0,NA,NA,0,0,0,0,0
"BMI3","~~","BMI3",3,3,0,0,NA,NA,0,0,0,0,0
"PA3","~~","PA3",3,3,0,0,NA,NA,0,0,0,0,0
"FV3","~~","FV3",3,3,0,0,NA,NA,0,0,0,0,0
"BMI4","~~","BMI4",3,3,0,0,NA,NA,0,0,0,0,0
"PA4","~~","PA4",3,3,0,0,NA,NA,0,0,0,0,0
"FV4","~~","FV4",3,3,0,0,NA,NA,0,0,0,0,0
"BMI5","~~","BMI5",3,3,0,0,NA,NA,0,0,0,0,0
"PA5","~~","PA5",3,3,0,0,NA,NA,0,0,0,0,0
"FV5","~~","FV5",3,3,0,0,NA,NA,0,0,0,0,0
"BMI6","~~","BMI6",3,3,0,0,NA,NA,0,0,0,0,0
"PA6","~~","PA6",3,3,0,0,NA,NA,0,0,0,0,0
"FV6","~~","FV6",3,3,0,0,NA,NA,0,0,0,0,0
"BMI7","~~","BMI7",3,3,0,0,NA,NA,0,0,0,0,0
"PA7","~~","PA7",3,3,0,0,NA,NA,0,0,0,0,0
"FV7","~~","FV7",3,3,0,0,NA,NA,0,0,0,0,0
"riBMI","~","female",3,3,-0.506427719515022,0.154656943756465,-3.27452300048347,0.00105840522604495,-0.80954975923673,-0.203305679793315,-0.131500020952246,-0.0657034832930925,-0.131500020952246
"riPA","~","female",3,3,-0.470338899168918,0.0954992696335471,-4.92505231687863,8.43377867099093e-07,-0.65751402820055,-0.283163770137286,-0.235150753241184,-0.11749217585715,-0.235150753241184
"riFV","~","female",3,3,0.257415254262802,0.0221630514950685,11.6146124697711,0,0.213976471544962,0.300854036980643,0.498565250109365,0.249106223283211,0.498565250109365
"riBMI","~","med",3,3,0.651075976142856,0.103728915003104,6.27670670346231,3.45819595182206e-10,0.447771038581355,0.854380913704357,0.169059672693825,0.152883936768898,0.169059672693825
"riPA","~","med",3,3,-0.0747747216506628,0.0548317612286351,-1.36371183371022,0.172658278143581,-0.182242998867687,0.0326935555663617,-0.0373843884709998,-0.0338074266445271,-0.0373843884709998
"riFV","~","med",3,3,-0.0210594061523146,0.013554150121869,-1.55372383830516,0.120250304327898,-0.0476250522322271,0.00550623992759783,-0.0407881348195637,-0.0368855003994292,-0.0407881348195637
"riPA","~","age",3,3,-0.00565574769599856,0.00359970618893954,-1.5711692563622,0.116143339154226,-0.012711042181246,0.00139954678924887,-0.00282764902755472,-0.046518952073601,-0.00282764902755472
"riFV","~","age",3,3,0.00859014562781577,0.000760209113088266,11.2997140917178,0,0.00710016314544364,0.0100801281101879,0.0166375070338118,0.273711265007805,0.0166375070338118
"riBMI","~","age",3,3,0.0445943696705901,0.0051856269055807,8.59961013057037,0,0.0344307276983901,0.0547580116427902,0.0115794620240191,0.190499044854676,0.0115794620240191
"female","~~","female",3,3,0.249646306361775,0,NA,NA,0.249646306361775,0.249646306361775,0.249646306361775,1,0.249646306361775
"female","~~","med",3,3,-0.0120819391663765,0,NA,NA,-0.0120819391663765,-0.0120819391663765,-0.0120819391663765,-0.0267394357605035,-0.0120819391663765
"female","~~","age",3,3,-0.676570088536966,0,NA,NA,-0.676570088536966,-0.676570088536966,-0.676570088536966,-0.0823087111722473,-0.676570088536966
"med","~~","med",3,3,0.817793523663408,0,NA,NA,0.817793523663408,0.817793523663408,0.817793523663408,1,0.817793523663408
"med","~~","age",3,3,6.21337020831336,0,NA,NA,6.21337020831336,6.21337020831336,6.21337020831336,0.41763893299631,6.21337020831336
"age","~~","age",3,3,270.650503582357,0,NA,NA,270.650503582357,270.650503582357,270.650503582357,1,270.650503582357
"BMI1","~1","",3,3,22.418940826538,0.244873067613829,91.5533139066697,0,21.9389984332311,22.898883219845,22.418940826538,5.56703318562716,5.56703318562716
"BMI2","~1","",3,3,22.5217201663881,0.244067524956614,92.2765950545514,0,22.0433566076773,23.0000837250989,22.5217201663881,5.62628545358918,5.62628545358918
"BMI3","~1","",3,3,22.657321936852,0.243848998466701,92.9153782845906,0,22.1793866821911,23.1352571915129,22.657321936852,5.71792031771582,5.71792031771582
"BMI4","~1","",3,3,22.7312687031018,0.243458561380243,93.3681221733633,0,22.2540986910686,23.208438715135,22.7312687031018,5.68571182879773,5.68571182879773
"BMI5","~1","",3,3,22.7600211569239,0.242556785278422,93.8337846570588,0,22.2846185935724,23.2354237202754,22.7600211569239,5.65469363262059,5.65469363262059
"BMI6","~1","",3,3,22.7940007493686,0.242972538447443,93.8130740824405,0,22.3177833247793,23.2702181739578,22.7940007493686,5.5946440891067,5.5946440891067
"BMI7","~1","",3,3,22.8313872467505,0.241267978759218,94.6308223916273,0,22.3585106977597,23.3042637957413,22.8313872467505,5.56723972205575,5.56723972205575
"PA1","~1","",3,3,3.13930932930681,0.175004963005574,17.9384017195376,0,2.79630590470012,3.4823127539135,3.13930932930681,1.06905052275483,1.06905052275483
"PA2","~1","",3,3,3.0372147287114,0.174135710586252,17.4416535154461,0,2.69591500754006,3.37851444988275,3.0372147287114,1.00574891120259,1.00574891120259
"PA3","~1","",3,3,3.00777425254906,0.174909808583985,17.196143983571,0,2.66495732718166,3.35059117791647,3.00777425254906,1.00206883298512,1.00206883298512
"PA4","~1","",3,3,2.93042891901774,0.17337144357224,16.9026043657339,0,2.59062713366843,3.27023070436705,2.93042891901774,0.98984511346349,0.98984511346349
"PA5","~1","",3,3,2.66253087384553,0.174861698813701,15.2264955213675,0,2.31980824189519,3.00525350579588,2.66253087384553,0.909442993678494,0.909442993678494
"PA6","~1","",3,3,2.6785202472747,0.174989056622457,15.3067871727183,0,2.33554799860604,3.02149249594335,2.6785202472747,0.958118958816035,0.958118958816035
"PA7","~1","",3,3,2.66556149218903,0.174711566979504,15.2569262486309,0,2.32313311322665,3.00798987115142,2.66556149218903,0.914551037127277,0.914551037127277
"FV1","~1","",3,3,1.50437685415018,0.0365442022668547,41.1659513912728,0,1.4327515338634,1.57600217443697,1.50437685415018,2.13626128404372,2.13626128404372
"FV2","~1","",3,3,1.46717203333617,0.0367185727505341,39.9572184709939,0,1.39520495318141,1.53913911349093,1.46717203333617,2.07499083808192,2.07499083808192
"FV3","~1","",3,3,1.48016323454198,0.0367424186255689,40.284861201596,0,1.40814941733097,1.55217705175299,1.48016323454198,2.15025780840056,2.15025780840056
"FV4","~1","",3,3,1.43916895319666,0.0367955737548159,39.1125563848096,0,1.36705095384673,1.51128695254659,1.43916895319666,2.09286101400923,2.09286101400923
"FV5","~1","",3,3,1.45660375417093,0.0365647202249172,39.8363161323552,0,1.3849382194253,1.52826928891655,1.45660375417093,2.10476095366273,2.10476095366273
"FV6","~1","",3,3,1.43327636996036,0.0367583605251891,38.9918470106465,0,1.36123130720025,1.50532143272047,1.43327636996036,2.06354995966187,2.06354995966187
"FV7","~1","",3,3,1.47337725892444,0.0371167045687572,39.6957993992993,0,1.40062985474487,1.54612466310402,1.47337725892444,2.10239604662361,2.10239604662361
"female","~1","",3,3,0.518806744487678,0,NA,NA,0.518806744487678,0.518806744487678,0.518806744487678,1.03834826330233,0.518806744487678
"med","~1","",3,3,0.584954604409857,0,NA,NA,0.584954604409857,0.584954604409857,0.584954604409857,0.646845156216533,0.584954604409857
"age","~1","",3,3,44.1932555123217,0,NA,NA,44.1932555123217,44.1932555123217,44.1932555123217,2.68628183575977,44.1932555123217
"riBMI","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"riPA","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"riFV","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI1","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA1","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV1","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI2","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA2","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV2","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI3","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA3","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV3","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI4","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA4","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV4","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI5","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA5","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV5","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI6","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA6","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV6","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wBMI7","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wPA7","~1","",3,3,0,0,NA,NA,0,0,0,0,0
"wFV7","~1","",3,3,0,0,NA,NA,0,0,0,0,0
